kind,region_id,gt_hurt,n_neg_captured,coverage,support,n_sequences_with_neg,max_sequence_share,loo_all_gt_hurt_zero,loo_max_gt_hurt,enrichment,precision,productive_safe_point,feature_a,feature_b,direction_a,direction_b,combinator,not_a_safe_rule
pairwise_AND,AND::P::dist_h::high_tail::q6::P::score_m_bridge::low_tail::q15,26,13,0.4482758620689655,39,7,0.2564102564102564,0,26,1.2608695652173911,0.3333333333333333,0,dist_h,score_m_bridge,high_tail,low_tail,AND,1
pairwise_AND,AND::P::abs_log_h::high_tail::q11::P::resid_mean::high_tail::q2,26,10,0.41379310344827586,36,5,0.19444444444444445,0,25,1.0507246376811594,0.2777777777777778,0,abs_log_h,resid_mean,high_tail,high_tail,AND,1
pairwise_AND,AND::P::abs_log_h::high_tail::q8::P::dist_h::low_tail::q17,27,16,0.4942528735632184,43,6,0.23255813953488372,0,25,1.4074823053589482,0.37209302325581395,0,abs_log_h,dist_h,high_tail,low_tail,AND,1
pairwise_AND,AND::P::abs_log_h::high_tail::q11::P::dist_h::high_tail::q1,27,11,0.4367816091954023,38,5,0.21052631578947367,0,26,1.0949656750572083,0.2894736842105263,0,abs_log_h,dist_h,high_tail,high_tail,AND,1
pairwise_AND,AND::P::abs_log_h::high_tail::q8::P::resid_mean::high_tail::q5,28,13,0.47126436781609193,41,6,0.21951219512195122,0,26,1.1993637327677624,0.3170731707317073,0,abs_log_h,resid_mean,high_tail,high_tail,AND,1
pairwise_AND,AND::P::abs_log_h::high_tail::q8::P::abs_ratio_m1::low_tail::q17,28,11,0.4482758620689655,39,5,0.20512820512820512,0,27,1.0668896321070234,0.28205128205128205,0,abs_log_h,abs_ratio_m1,high_tail,low_tail,AND,1
pairwise_AND,AND::P::abs_log_h::high_tail::q10::P::score_m_bridge::high_tail::q4,28,10,0.4367816091954023,38,6,0.21052631578947367,0,26,0.9954233409610983,0.2631578947368421,0,abs_log_h,score_m_bridge,high_tail,high_tail,AND,1
pairwise_AND,AND::P::abs_log_h::high_tail::q9::P::dist_h::low_tail::q18,29,13,0.4827586206896552,42,6,0.21428571428571427,0,27,1.170807453416149,0.30952380952380953,0,abs_log_h,dist_h,high_tail,low_tail,AND,1
pairwise_AND,AND::P::abs_log_h::high_tail::q10::P::resid_mean::high_tail::q2,29,11,0.45977011494252873,40,6,0.2,0,27,1.0402173913043478,0.275,0,abs_log_h,resid_mean,high_tail,high_tail,AND,1
pairwise_AND,AND::P::dist_h::low_tail::q15::P::score_m_bridge::high_tail::q6,29,10,0.4482758620689655,39,7,0.23076923076923078,0,29,0.9698996655518394,0.2564102564102564,0,dist_h,score_m_bridge,low_tail,high_tail,AND,1
pairwise_AND,AND::P::abs_log_h::high_tail::q8::P::dist_h::low_tail::q18,30,16,0.5287356321839081,46,6,0.21739130434782608,0,28,1.3156899810964082,0.34782608695652173,0,abs_log_h,dist_h,high_tail,low_tail,AND,1
pairwise_AND,AND::P::dist_h::high_tail::q7::P::resid_mean::high_tail::q6,30,14,0.5057471264367817,44,7,0.29545454545454547,0,28,1.2035573122529644,0.3181818181818182,0,dist_h,resid_mean,high_tail,high_tail,AND,1
pairwise_AND,AND::P::dist_h::high_tail::q5::P::score_m_bridge::low_tail::q15,30,13,0.4942528735632184,43,7,0.23255813953488372,0,29,1.1435793731041455,0.3023255813953488,0,dist_h,score_m_bridge,high_tail,low_tail,AND,1
pairwise_AND,AND::P::dist_h::low_tail::q15::P::resid_mean::high_tail::q6,30,10,0.45977011494252873,40,7,0.225,0,29,0.9456521739130435,0.25,0,dist_h,resid_mean,low_tail,high_tail,AND,1
pairwise_AND,AND::P::abs_log_h::high_tail::q8::P::abs_ratio_m1::low_tail::q19,31,16,0.5402298850574713,47,6,0.2127659574468085,0,30,1.2876965772432931,0.3404255319148936,0,abs_log_h,abs_ratio_m1,high_tail,low_tail,AND,1
pairwise_AND,AND::P::abs_log_h::high_tail::q9::P::score_m_bridge::low_tail::q19,31,14,0.5172413793103449,45,6,0.2,0,29,1.1768115942028985,0.3111111111111111,0,abs_log_h,score_m_bridge,high_tail,low_tail,AND,1
pairwise_AND,AND::P::abs_log_h::high_tail::q8::P::score_m_bridge::low_tail::q19,32,17,0.5632183908045977,49,6,0.24489795918367346,0,30,1.3123336291038155,0.3469387755102041,0,abs_log_h,score_m_bridge,high_tail,low_tail,AND,1
pairwise_AND,AND::P::dist_h::high_tail::q4::P::score_m_bridge::low_tail::q15,32,15,0.5402298850574713,47,7,0.23404255319148937,0,31,1.2072155411655874,0.3191489361702128,0,dist_h,score_m_bridge,high_tail,low_tail,AND,1
pairwise_AND,AND::P::dist_h::high_tail::q6::P::resid_mean::high_tail::q6,32,14,0.5287356321839081,46,7,0.2826086956521739,0,30,1.1512287334593574,0.30434782608695654,0,dist_h,resid_mean,high_tail,high_tail,AND,1
pairwise_AND,AND::P::abs_log_h::high_tail::q8::P::dist_h::high_tail::q2,33,15,0.5517241379310345,48,6,0.20833333333333334,0,31,1.1820652173913042,0.3125,0,abs_log_h,dist_h,high_tail,high_tail,AND,1
pairwise_AND,AND::P::dist_h::high_tail::q7::P::score_m_bridge::low_tail::q18,33,14,0.5402298850574713,47,7,0.2127659574468085,0,32,1.1267345050878814,0.2978723404255319,0,dist_h,score_m_bridge,high_tail,low_tail,AND,1
pairwise_AND,AND::P::abs_log_h::high_tail::q8::P::dist_h::high_tail::q1,34,17,0.5862068965517241,51,6,0.23529411764705882,0,32,1.2608695652173911,0.3333333333333333,0,abs_log_h,dist_h,high_tail,high_tail,AND,1
pairwise_AND,AND::P::dist_h::high_tail::q7::P::resid_mean::high_tail::q3,34,16,0.5747126436781609,50,7,0.28,0,32,1.2104347826086956,0.32,0,dist_h,resid_mean,high_tail,high_tail,AND,1
pairwise_AND,AND::P::abs_log_h::high_tail::q8::P::score_m_bridge::high_tail::q1,34,15,0.5632183908045977,49,6,0.20408163265306123,0,32,1.157941437444543,0.30612244897959184,0,abs_log_h,score_m_bridge,high_tail,high_tail,AND,1
pairwise_AND,AND::P::dist_h::high_tail::q7::P::score_m_bridge::high_tail::q5,35,17,0.5977011494252874,52,7,0.2692307692307692,0,33,1.2366220735785953,0.3269230769230769,0,dist_h,score_m_bridge,high_tail,high_tail,AND,1
pairwise_AND,AND::P::abs_log_h::high_tail::q0::P::abs_ratio_m1::high_tail::q8,35,17,0.5977011494252874,52,6,0.23076923076923078,0,33,1.2366220735785953,0.3269230769230769,0,abs_log_h,abs_ratio_m1,high_tail,high_tail,AND,1
pairwise_AND,AND::P::dist_h::high_tail::q7::P::resid_mean::high_tail::q1,36,17,0.6091954022988506,53,7,0.2641509433962264,0,34,1.2132895816242821,0.32075471698113206,0,dist_h,resid_mean,high_tail,high_tail,AND,1
pairwise_AND,AND::P::abs_log_h::high_tail::q5::P::dist_h::low_tail::q17,36,17,0.6091954022988506,53,6,0.22641509433962265,0,34,1.2132895816242821,0.32075471698113206,0,abs_log_h,dist_h,high_tail,low_tail,AND,1
pairwise_AND,AND::P::dist_h::high_tail::q7::P::score_m_bridge::low_tail::q19,36,15,0.5862068965517241,51,7,0.21568627450980393,0,35,1.1125319693094629,0.29411764705882354,0,dist_h,score_m_bridge,high_tail,low_tail,AND,1
pairwise_AND,AND::P::dist_h::high_tail::q6::P::score_m_bridge::high_tail::q5,37,17,0.6206896551724138,54,7,0.25925925925925924,0,35,1.1908212560386473,0.3148148148148148,0,dist_h,score_m_bridge,high_tail,high_tail,AND,1
pairwise_AND,AND::P::abs_log_h::high_tail::q6::P::dist_h::low_tail::q18,37,17,0.6206896551724138,54,6,0.2037037037037037,0,35,1.1908212560386473,0.3148148148148148,0,abs_log_h,dist_h,high_tail,low_tail,AND,1
pairwise_AND,AND::P::dist_h::high_tail::q7::P::score_m_bridge::high_tail::q4,38,17,0.632183908045977,55,7,0.2545454545454545,0,36,1.1691699604743082,0.3090909090909091,0,dist_h,score_m_bridge,high_tail,high_tail,AND,1
pairwise_AND,AND::P::abs_log_h::high_tail::q1::P::dist_h::high_tail::q7,38,16,0.6206896551724138,54,7,0.24074074074074073,0,36,1.1207729468599033,0.2962962962962963,0,abs_log_h,dist_h,high_tail,high_tail,AND,1
pairwise_AND,AND::P::abs_log_h::high_tail::q5::P::dist_h::low_tail::q18,39,18,0.6551724137931034,57,6,0.21052631578947367,0,37,1.194508009153318,0.3157894736842105,0,abs_log_h,dist_h,high_tail,low_tail,AND,1
pairwise_AND,AND::P::abs_log_h::high_tail::q0::P::dist_h::high_tail::q7,39,17,0.6436781609195402,56,7,0.25,0,37,1.1482919254658384,0.30357142857142855,0,abs_log_h,dist_h,high_tail,high_tail,AND,1
pairwise_AND,AND::P::dist_h::high_tail::q6::P::resid_mean::high_tail::q1,40,18,0.6666666666666666,58,7,0.25862068965517243,0,38,1.1739130434782608,0.3103448275862069,0,dist_h,resid_mean,high_tail,high_tail,AND,1
pairwise_AND,AND::P::dist_h::high_tail::q6::P::resid_mean::high_tail::q2,40,17,0.6551724137931034,57,7,0.24561403508771928,0,38,1.1281464530892447,0.2982456140350877,0,dist_h,resid_mean,high_tail,high_tail,AND,1
pairwise_AND,AND::P::dist_h::high_tail::q2::P::score_m_bridge::low_tail::q15,40,16,0.6436781609195402,56,7,0.23214285714285715,0,38,1.0807453416149067,0.2857142857142857,0,dist_h,score_m_bridge,high_tail,low_tail,AND,1
pairwise_AND,AND::P::abs_log_h::high_tail::q1::P::dist_h::high_tail::q6,41,17,0.6666666666666666,58,7,0.2413793103448276,0,39,1.1086956521739129,0.29310344827586204,0,abs_log_h,dist_h,high_tail,high_tail,AND,1
pairwise_AND,AND::P::dist_h::high_tail::q6::P::resid_mean::low_tail::q19,41,15,0.6436781609195402,56,7,0.21428571428571427,0,40,1.0131987577639752,0.26785714285714285,0,dist_h,resid_mean,high_tail,low_tail,AND,1
pairwise_AND,AND::P::abs_log_h::high_tail::q5::P::resid_mean::high_tail::q1,42,19,0.7011494252873564,61,6,0.22950819672131148,0,40,1.1781895937277262,0.3114754098360656,0,abs_log_h,resid_mean,high_tail,high_tail,AND,1
pairwise_AND,AND::P::abs_log_h::high_tail::q4::P::dist_h::low_tail::q18,42,18,0.6896551724137931,60,6,0.2,0,40,1.134782608695652,0.3,0,abs_log_h,dist_h,high_tail,low_tail,AND,1
pairwise_AND,AND::P::abs_log_h::high_tail::q0::P::dist_h::high_tail::q6,43,18,0.7011494252873564,61,7,0.2459016393442623,0,41,1.1161796151104775,0.29508196721311475,0,abs_log_h,dist_h,high_tail,high_tail,AND,1
pairwise_AND,AND::P::dist_h::high_tail::q4::P::score_m_bridge::low_tail::q18,43,17,0.6896551724137931,60,7,0.23333333333333334,0,41,1.0717391304347825,0.2833333333333333,0,dist_h,score_m_bridge,high_tail,low_tail,AND,1
pairwise_AND,AND::P::dist_h::high_tail::q4::P::resid_mean::high_tail::q1,45,20,0.7471264367816092,65,7,0.24615384615384617,0,43,1.1638795986622075,0.3076923076923077,0,dist_h,resid_mean,high_tail,high_tail,AND,1
pairwise_AND,AND::P::abs_log_h::high_tail::q4::P::resid_mean::high_tail::q1,45,20,0.7471264367816092,65,6,0.23076923076923078,0,43,1.1638795986622075,0.3076923076923077,0,abs_log_h,resid_mean,high_tail,high_tail,AND,1
pairwise_AND,AND::P::dist_h::high_tail::q4::P::resid_mean::high_tail::q2,45,19,0.735632183908046,64,7,0.234375,0,43,1.122961956521739,0.296875,0,dist_h,resid_mean,high_tail,high_tail,AND,1
pairwise_AND,AND::P::abs_log_h::high_tail::q4::P::dist_h::low_tail::q19,45,19,0.735632183908046,64,6,0.203125,0,43,1.122961956521739,0.296875,0,abs_log_h,dist_h,high_tail,low_tail,AND,1
pairwise_AND,AND::P::abs_log_h::high_tail::q1::P::score_m_bridge::high_tail::q5,45,17,0.7126436781609196,62,7,0.22580645161290322,0,43,1.0371669004207573,0.27419354838709675,0,abs_log_h,score_m_bridge,high_tail,high_tail,AND,1
pairwise_AND,AND::P::abs_log_h::high_tail::q4::P::dist_h::high_tail::q1,46,20,0.7586206896551724,66,6,0.22727272727272727,0,44,1.1462450592885376,0.30303030303030304,0,abs_log_h,dist_h,high_tail,high_tail,AND,1
pairwise_AND,AND::P::abs_ratio_m1::low_tail::q19::P::score_m_bridge::high_tail::q4,47,18,0.7471264367816092,65,7,0.23076923076923078,0,45,1.0474916387959867,0.27692307692307694,0,abs_ratio_m1,score_m_bridge,low_tail,high_tail,AND,1
pairwise_AND,AND::P::dist_h::high_tail::q4::P::resid_mean::low_tail::q19,47,17,0.735632183908046,64,7,0.21875,0,45,1.0047554347826086,0.265625,0,dist_h,resid_mean,high_tail,low_tail,AND,1
pairwise_AND,AND::P::dist_h::high_tail::q4::P::score_m_bridge::high_tail::q2,48,20,0.7816091954022989,68,7,0.23529411764705882,0,46,1.1125319693094629,0.29411764705882354,0,dist_h,score_m_bridge,high_tail,high_tail,AND,1
pairwise_AND,AND::P::abs_log_h::high_tail::q0::P::dist_h::high_tail::q4,49,20,0.7931034482758621,69,7,0.2318840579710145,0,47,1.0964083175803403,0.2898550724637681,0,abs_log_h,dist_h,high_tail,high_tail,AND,1
pairwise_AND,AND::P::abs_log_h::high_tail::q0::P::abs_ratio_m1::high_tail::q4,49,20,0.7931034482758621,69,6,0.21739130434782608,0,47,1.0964083175803403,0.2898550724637681,0,abs_log_h,abs_ratio_m1,high_tail,high_tail,AND,1
pairwise_AND,AND::P::dist_h::high_tail::q2::P::score_m_bridge::high_tail::q4,49,18,0.7701149425287356,67,7,0.22388059701492538,0,47,1.0162232316677482,0.26865671641791045,0,dist_h,score_m_bridge,high_tail,high_tail,AND,1
pairwise_AND,AND::P::dist_h::high_tail::q3::P::resid_mean::high_tail::q1,50,20,0.8045977011494253,70,7,0.22857142857142856,0,48,1.0807453416149067,0.2857142857142857,0,dist_h,resid_mean,high_tail,high_tail,AND,1
pairwise_AND,AND::P::abs_log_h::high_tail::q1::P::dist_h::high_tail::q3,51,18,0.7931034482758621,69,7,0.21739130434782608,0,49,0.9867674858223062,0.2608695652173913,0,abs_log_h,dist_h,high_tail,high_tail,AND,1
pairwise_AND,AND::P::dist_h::low_tail::q18::P::resid_mean::high_tail::q1,52,21,0.8390804597701149,73,7,0.2465753424657534,0,50,1.0881477069684335,0.2876712328767123,0,dist_h,resid_mean,low_tail,high_tail,AND,1
pairwise_AND,AND::P::dist_h::high_tail::q2::P::score_m_bridge::high_tail::q3,52,20,0.8275862068965517,72,7,0.2222222222222222,0,50,1.0507246376811594,0.2777777777777778,0,dist_h,score_m_bridge,high_tail,high_tail,AND,1
pairwise_AND,AND::P::dist_h::high_tail::q2::P::resid_mean::high_tail::q1,53,21,0.8505747126436781,74,7,0.22972972972972974,0,51,1.0734430082256168,0.28378378378378377,0,dist_h,resid_mean,high_tail,high_tail,AND,1
pairwise_AND,AND::P::abs_ratio_m1::low_tail::q19::P::dist_h::high_tail::q2,53,20,0.8390804597701149,73,7,0.2191780821917808,0,51,1.0363311494937462,0.273972602739726,0,abs_ratio_m1,dist_h,low_tail,high_tail,AND,1
pairwise_AND,AND::P::dist_h::high_tail::q1::P::resid_mean::high_tail::q1,54,23,0.8850574712643678,77,7,0.2597402597402597,0,52,1.1298701298701297,0.2987012987012987,0,dist_h,resid_mean,high_tail,high_tail,AND,1
pairwise_AND,AND::P::abs_ratio_m1::low_tail::q19::P::dist_h::high_tail::q1,55,22,0.8850574712643678,77,7,0.24675324675324675,0,53,1.0807453416149067,0.2857142857142857,0,abs_ratio_m1,dist_h,low_tail,high_tail,AND,1
pairwise_AND,AND::P::dist_h::high_tail::q2::P::score_m_bridge::high_tail::q1,56,21,0.8850574712643678,77,7,0.22077922077922077,0,54,1.0316205533596836,0.2727272727272727,0,dist_h,score_m_bridge,high_tail,high_tail,AND,1
pairwise_AND,AND::P::abs_log_h::high_tail::q0::P::dist_h::high_tail::q1,59,23,0.9425287356321839,82,7,0.25609756097560976,0,57,1.0609756097560976,0.2804878048780488,0,abs_log_h,dist_h,high_tail,high_tail,AND,1
pairwise_AND,AND::P::abs_log_h::high_tail::q0::P::abs_ratio_m1::low_tail::q19,60,22,0.9425287356321839,82,7,0.24390243902439024,0,58,1.0148462354188759,0.2682926829268293,0,abs_log_h,abs_ratio_m1,high_tail,low_tail,AND,1
pairwise_AND,AND::P::abs_log_h::high_tail::q0::P::abs_ratio_m1::high_tail::q0,64,23,1.0,87,7,0.25287356321839083,0,62,1.0,0.26436781609195403,0,abs_log_h,abs_ratio_m1,high_tail,high_tail,AND,1
pairwise_OR,OR::P::abs_log_h::low_tail::q0::P::resid_mean::high_tail::q20,1,1,0.022988505747126436,2,1,0.5,0,1,1.891304347826087,0.5,0,abs_log_h,resid_mean,low_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q20::P::resid_mean::high_tail::q19,2,3,0.05747126436781609,5,2,0.6,0,2,2.269565217391304,0.6,0,abs_log_h,resid_mean,high_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::low_tail::q1::P::resid_mean::high_tail::q20,3,3,0.06896551724137931,6,3,0.5,0,3,1.891304347826087,0.5,0,abs_log_h,resid_mean,low_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::low_tail::q0::P::abs_ratio_m1::low_tail::q1,3,2,0.05747126436781609,5,2,0.4,0,3,1.5130434782608695,0.4,0,abs_log_h,abs_ratio_m1,low_tail,low_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q20::P::resid_mean::high_tail::q18,4,5,0.10344827586206896,9,3,0.4444444444444444,0,4,2.101449275362319,0.5555555555555556,0,abs_log_h,resid_mean,high_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q20::P::abs_ratio_m1::low_tail::q1,4,2,0.06896551724137931,6,2,0.3333333333333333,0,4,1.2608695652173911,0.3333333333333333,0,abs_log_h,abs_ratio_m1,high_tail,low_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q18::P::resid_mean::high_tail::q20,5,5,0.11494252873563218,10,5,0.3,0,5,1.891304347826087,0.5,0,abs_log_h,resid_mean,high_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q18::P::resid_mean::high_tail::q19,6,7,0.14942528735632185,13,5,0.3076923076923077,0,6,2.0367892976588626,0.5384615384615384,0,abs_log_h,resid_mean,high_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q17::P::abs_ratio_m1::high_tail::q17,7,7,0.16091954022988506,14,5,0.2857142857142857,0,7,1.891304347826087,0.5,0,abs_log_h,abs_ratio_m1,high_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q18::P::resid_mean::high_tail::q18,8,9,0.19540229885057472,17,5,0.29411764705882354,0,8,2.002557544757033,0.5294117647058824,0,abs_log_h,resid_mean,high_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q18::P::resid_mean::high_tail::q17,10,11,0.2413793103448276,21,5,0.3333333333333333,0,10,1.9813664596273293,0.5238095238095238,0,abs_log_h,resid_mean,high_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_ratio_m1::high_tail::q17::P::resid_mean::high_tail::q18,10,10,0.22988505747126436,20,5,0.3,0,10,1.891304347826087,0.5,0,abs_ratio_m1,resid_mean,high_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q16::P::abs_ratio_m1::high_tail::q17,10,9,0.21839080459770116,19,5,0.2631578947368421,0,10,1.791762013729977,0.47368421052631576,0,abs_log_h,abs_ratio_m1,high_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::low_tail::q2::P::dist_h::low_tail::q1,10,3,0.14942528735632185,13,3,0.23076923076923078,0,10,0.8729096989966555,0.23076923076923078,0,abs_log_h,dist_h,low_tail,low_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q16::P::resid_mean::high_tail::q19,11,10,0.2413793103448276,21,5,0.2857142857142857,0,11,1.8012422360248446,0.47619047619047616,0,abs_log_h,resid_mean,high_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q16::P::abs_ratio_m1::high_tail::q16,11,9,0.22988505747126436,20,5,0.25,0,11,1.7021739130434783,0.45,0,abs_log_h,abs_ratio_m1,high_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_ratio_m1::high_tail::q17::P::resid_mean::high_tail::q17,12,12,0.27586206896551724,24,5,0.3333333333333333,0,12,1.891304347826087,0.5,0,abs_ratio_m1,resid_mean,high_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::low_tail::q2::P::resid_mean::high_tail::q17,12,10,0.25287356321839083,22,6,0.3181818181818182,0,12,1.7193675889328062,0.45454545454545453,0,abs_log_h,resid_mean,low_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q16::P::score_m_bridge::high_tail::q19,12,10,0.25287356321839083,22,5,0.2727272727272727,0,12,1.7193675889328062,0.45454545454545453,0,abs_log_h,score_m_bridge,high_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q16::P::resid_mean::high_tail::q18,13,11,0.27586206896551724,24,5,0.2916666666666667,0,13,1.7336956521739129,0.4583333333333333,0,abs_log_h,resid_mean,high_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q16::P::abs_ratio_m1::low_tail::q1,13,10,0.26436781609195403,23,5,0.2608695652173913,0,13,1.6446124763705103,0.43478260869565216,0,abs_log_h,abs_ratio_m1,high_tail,low_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q15::P::abs_ratio_m1::high_tail::q15,13,9,0.25287356321839083,22,5,0.22727272727272727,0,13,1.5474308300395256,0.4090909090909091,0,abs_log_h,abs_ratio_m1,high_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q15::P::resid_mean::high_tail::q19,14,11,0.28735632183908044,25,5,0.24,0,14,1.6643478260869564,0.44,0,abs_log_h,resid_mean,high_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::low_tail::q0::P::abs_ratio_m1::high_tail::q15,14,9,0.26436781609195403,23,5,0.21739130434782608,0,14,1.4801512287334593,0.391304347826087,0,abs_log_h,abs_ratio_m1,low_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_ratio_m1::high_tail::q16::P::resid_mean::high_tail::q17,15,13,0.3218390804597701,28,5,0.32142857142857145,0,15,1.7562111801242235,0.4642857142857143,0,abs_ratio_m1,resid_mean,high_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q15::P::score_m_bridge::high_tail::q19,15,11,0.2988505747126437,26,5,0.23076923076923078,0,15,1.600334448160535,0.4230769230769231,0,abs_log_h,score_m_bridge,high_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::low_tail::q3::P::resid_mean::high_tail::q17,15,10,0.28735632183908044,25,6,0.28,0,15,1.5130434782608695,0.4,0,abs_log_h,resid_mean,low_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q15::P::resid_mean::high_tail::q18,16,12,0.3218390804597701,28,5,0.25,0,16,1.62111801242236,0.42857142857142855,0,abs_log_h,resid_mean,high_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q16::P::abs_ratio_m1::low_tail::q2,16,11,0.3103448275862069,27,6,0.25925925925925924,0,16,1.541062801932367,0.4074074074074074,0,abs_log_h,abs_ratio_m1,high_tail,low_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q15::P::resid_mean::high_tail::q17,17,13,0.3448275862068966,30,5,0.3,0,17,1.6391304347826088,0.43333333333333335,0,abs_log_h,resid_mean,high_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q14::P::resid_mean::high_tail::q19,17,12,0.3333333333333333,29,5,0.2413793103448276,0,17,1.5652173913043477,0.41379310344827586,0,abs_log_h,resid_mean,high_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q14::P::score_m_bridge::high_tail::q19,18,12,0.3448275862068966,30,5,0.23333333333333334,0,18,1.5130434782608695,0.4,0,abs_log_h,score_m_bridge,high_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q16::P::dist_h::high_tail::q16,19,13,0.367816091954023,32,5,0.25,0,19,1.5366847826086956,0.40625,0,abs_log_h,dist_h,high_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::low_tail::q2::P::abs_ratio_m1::high_tail::q15,19,12,0.3563218390804598,31,6,0.25806451612903225,0,19,1.464235624123422,0.3870967741935484,0,abs_log_h,abs_ratio_m1,low_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q15::P::dist_h::high_tail::q17,19,12,0.3563218390804598,31,5,0.22580645161290322,0,19,1.464235624123422,0.3870967741935484,0,abs_log_h,dist_h,high_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q14::P::resid_mean::high_tail::q17,20,14,0.39080459770114945,34,5,0.29411764705882354,0,20,1.557544757033248,0.4117647058823529,0,abs_log_h,resid_mean,high_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_ratio_m1::high_tail::q16::P::resid_mean::low_tail::q4,20,12,0.367816091954023,32,6,0.25,0,20,1.4184782608695652,0.375,0,abs_ratio_m1,resid_mean,high_tail,low_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q15::P::dist_h::high_tail::q16,21,13,0.39080459770114945,34,5,0.23529411764705882,0,21,1.4462915601023016,0.38235294117647056,0,abs_log_h,dist_h,high_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::low_tail::q2::P::abs_ratio_m1::high_tail::q14,22,13,0.40229885057471265,35,6,0.2857142857142857,0,22,1.404968944099379,0.37142857142857144,0,abs_log_h,abs_ratio_m1,low_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_ratio_m1::low_tail::q5::P::resid_mean::high_tail::q17,22,11,0.3793103448275862,33,7,0.2727272727272727,0,22,1.2608695652173911,0.3333333333333333,0,abs_ratio_m1,resid_mean,low_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q15::P::resid_mean::low_tail::q4,23,13,0.41379310344827586,36,6,0.25,0,23,1.365942028985507,0.3611111111111111,0,abs_log_h,resid_mean,high_tail,low_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q14::P::resid_mean::high_tail::q16,24,14,0.4367816091954023,38,5,0.2894736842105263,0,24,1.3935926773455376,0.3684210526315789,0,abs_log_h,resid_mean,high_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::low_tail::q2::P::dist_h::high_tail::q14,24,11,0.40229885057471265,35,7,0.2571428571428571,0,24,1.1888198757763975,0.3142857142857143,0,abs_log_h,dist_h,low_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q19::P::dist_h::high_tail::q13,24,10,0.39080459770114945,34,6,0.23529411764705882,0,23,1.1125319693094629,0.29411764705882354,0,abs_log_h,dist_h,high_tail,high_tail,OR,1
pairwise_OR,OR::P::resid_mean::high_tail::q17::P::score_m_bridge::low_tail::q6,25,14,0.4482758620689655,39,6,0.23076923076923078,0,25,1.3578595317725752,0.358974358974359,0,resid_mean,score_m_bridge,high_tail,low_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q18::P::dist_h::high_tail::q13,25,13,0.4367816091954023,38,7,0.23684210526315788,0,24,1.294050343249428,0.34210526315789475,0,abs_log_h,dist_h,high_tail,high_tail,OR,1
pairwise_OR,OR::P::dist_h::high_tail::q16::P::resid_mean::low_tail::q4,25,11,0.41379310344827586,36,5,0.2222222222222222,0,25,1.1557971014492754,0.3055555555555556,0,dist_h,resid_mean,high_tail,low_tail,OR,1
