theta_dist_h,theta_abs_log_h_ratio,n_gt_exposed_tracks,n_gt_hurt_offline_tracks,n_gt_hurt_runtime_tracks,l_gt_offline,l_gt_runtime,ucb_offline,ucb_runtime,offline_safe,runtime_safe,n_fp_exposed_pairs,n_fp_removed_offline_pairs,n_fp_removed_runtime_pairs,g_fp_offline,g_fp_runtime,active_offline_safe,dist_direction_flips,ratio_direction_flips,region_jaccard,unjoined_m,v5_coverage_pass
0.5,0.4,116,40,31,0.3448275862068966,0.2672413793103448,0.4241448663942594,0.34318065851471447,False,False,1373,1193,1175,0.8689002184996358,0.8557902403495994,False,76,235,0.9363057324840764,730,False
0.5,0.45,116,39,30,0.33620689655172414,0.25862068965517243,0.4152588785613726,0.33403695980041115,False,False,1373,1184,1159,0.8623452294246177,0.844136926438456,False,76,234,0.9370529327610873,725,False
0.5,0.5,116,39,29,0.33620689655172414,0.25,0.4152588785613726,0.32486066988678536,False,False,1373,1180,1148,0.8594319009468318,0.8361252731245448,False,76,186,0.9379956741167988,721,False
0.5,0.55,116,39,29,0.33620689655172414,0.25,0.4152588785613726,0.32486066988678536,False,False,1373,1176,1147,0.8565185724690458,0.8353969410050983,False,76,125,0.9406657018813314,718,False
0.5,0.6,116,39,29,0.33620689655172414,0.25,0.4152588785613726,0.32486066988678536,False,False,1373,1175,1147,0.8557902403495994,0.8353969410050983,False,76,96,0.9420289855072463,718,False
0.6,0.05,116,81,80,0.6982758620689655,0.6896551724137931,0.7682146451479976,0.7603096426798721,False,False,1373,1328,1334,0.9672250546249089,0.9715950473415877,False,72,310,0.9287888009738283,827,False
0.6,0.1,116,61,52,0.5258620689655172,0.4482758620689655,0.6052411368615975,0.5288675518346259,False,False,1373,1281,1295,0.932993445010925,0.9431900946831755,False,72,384,0.9136507936507936,776,False
0.6,0.15,116,43,38,0.3706896551724138,0.3275862068965517,0.45065011912276615,0.4063467079379221,False,False,1373,1250,1269,0.9104151493080845,0.9242534595775673,False,72,323,0.9187582562747688,753,False
0.6,0.2,116,37,32,0.31896551724137934,0.27586206896551724,0.3974078571912472,0.35229274302120483,False,False,1373,1228,1230,0.8943918426802622,0.8958485069191552,False,72,302,0.9222903885480572,743,False
0.6,0.25,116,32,28,0.27586206896551724,0.2413793103448276,0.35229274302120483,0.31565072126999494,False,False,1373,1207,1200,0.8790968681718864,0.8739985433357611,False,72,319,0.9211994421199442,732,False
0.6,0.3,116,31,27,0.2672413793103448,0.23275862068965517,0.34318065851471447,0.30640594544267286,False,False,1373,1188,1182,0.8652585579024035,0.8608885651857247,False,72,272,0.9253731343283582,720,False
0.6,0.35,116,30,26,0.25862068965517243,0.22413793103448276,0.33403695980041115,0.2971250606817547,False,False,1373,1176,1163,0.8565185724690458,0.8470502549162418,False,72,279,0.9271809661139149,710,False
